game_id,play_id,season,week,prior_wp,url,posteam,home_team,away_team,desc,play_type,go_boost,go,should_go,yardline_100,ydstogo,qtr,mins,seconds
2020_07_SEA_ARI,4220,2020,7,0.03552627190947533,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22ARI%22&home_ko=%220%22&mins=3&update=0&defteam_to=%221%22&qtr=%224%22&season=%222020%22&away=%22SEA%22&yardline=34&secs=2&score_diff=-10&home=%22ARI%22&ydstogo=12&runoff=0,ARI,ARI,SEA,"(3:02) 5-Z.Gonzalez 52 yard field goal is GOOD, NULLIFIED by Penalty, Center-46-A.Brewer, Holder-4-A.Lee. Penalty on SEA-95-B.Mayowa, Defensive Offside, declined. PENALTY on SEA-95-B.Mayowa, Leverage, 15 yards, enforced at SEA 34 - No Play.",PENALTY,-0.42001042401050803,0,0,34,12,4,3,2
2020_09_MIA_ARI,1931,2020,9,0.48792946338653564,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22ARI%22&home_ko=%220%22&mins=5&update=0&defteam_to=%221%22&qtr=%222%22&season=%222020%22&away=%22MIA%22&yardline=19&secs=10&score_diff=-7&home=%22ARI%22&ydstogo=10&runoff=0,ARI,ARI,MIA,"(5:10) 5-Z.Gonzalez 37 yard field goal is GOOD, Center-46-A.Brewer, Holder-4-A.Lee.",FIELD_GOAL,-6.106887558541061,0,0,19,10,2,5,10
2020_09_MIA_ARI,2270,2020,9,0.5045793652534485,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%221%22&posteam=%22ARI%22&home_ko=%220%22&mins=0&update=0&defteam_to=%221%22&qtr=%222%22&season=%222020%22&away=%22MIA%22&yardline=68&secs=58&score_diff=-4&home=%22ARI%22&ydstogo=1&runoff=0,ARI,ARI,MIA,"(:58) 4-A.Lee punts 42 yards to MIA 26, Center-46-A.Brewer. 19-J.Grant to MIA 36 for 10 yards (51-T.Vallejo; 47-E.Turner).",PUNT,0.022706699840647104,0,1,68,1,2,0,58
2020_09_MIA_ARI,3184,2020,9,0.6139446496963501,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22ARI%22&home_ko=%220%22&mins=5&update=0&defteam_to=%222%22&qtr=%223%22&season=%222020%22&away=%22MIA%22&yardline=54&secs=22&score_diff=0&home=%22ARI%22&ydstogo=1&runoff=0,ARI,ARI,MIA,(5:22) (Shotgun) 1-K.Murray up the middle pushed ob at MIA 26 for 28 yards (40-N.Needham).,RUSH,3.7196465108571743,1,1,54,1,3,5,22
2020_09_MIA_ARI,3932,2020,9,0.6026840806007385,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22ARI%22&home_ko=%220%22&mins=7&update=0&defteam_to=%222%22&qtr=%224%22&season=%222020%22&away=%22MIA%22&yardline=53&secs=43&score_diff=0&home=%22ARI%22&ydstogo=1&runoff=0,ARI,ARI,MIA,(7:43) (Shotgun) 79-J.Jones reported in as eligible.  1-K.Murray left tackle to MIA 49 for 4 yards (55-J.Baker).,RUSH,8.605394902069932,1,1,53,1,4,7,43
2020_09_MIA_ARI,4018,2020,9,0.6745428442955017,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22ARI%22&home_ko=%220%22&mins=5&update=0&defteam_to=%222%22&qtr=%224%22&season=%222020%22&away=%22MIA%22&yardline=40&secs=20&score_diff=0&home=%22ARI%22&ydstogo=1&runoff=0,ARI,ARI,MIA,"(5:20) (Shotgun) 79-J.Jones reported in as eligible.  29-C.Edmonds up the middle to MIA 40 for no gain (92-Z.Sieler, 44-E.Roberts).",RUSH,10.311978484939232,1,1,40,1,4,5,20
2020_09_MIA_ARI,4327,2020,9,0.39338669180870056,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22ARI%22&home_ko=%220%22&mins=1&update=0&defteam_to=%221%22&qtr=%224%22&season=%222020%22&away=%22MIA%22&yardline=31&secs=58&score_diff=-3&home=%22ARI%22&ydstogo=1&runoff=0,ARI,ARI,MIA,"(1:58) 5-Z.Gonzalez 49 yard field goal is No Good, Short, Center-46-A.Brewer, Holder-4-A.Lee.",FIELD_GOAL,15.88996737587997,0,1,31,1,4,1,58
2020_10_BUF_ARI,330,2020,10,0.6292128562927246,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22ARI%22&home_ko=%221%22&mins=9&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22BUF%22&yardline=5&secs=57&score_diff=0&home=%22ARI%22&ydstogo=5&runoff=0,ARI,ARI,BUF,"(9:57) 5-Z.Gonzalez 23 yard field goal is GOOD, Center-46-A.Brewer, Holder-4-A.Lee.",FIELD_GOAL,-0.8469503982873974,0,0,5,5,1,9,57
2020_10_BUF_ARI,688,2020,10,0.4320388436317444,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22ARI%22&home_ko=%221%22&mins=4&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22BUF%22&yardline=75&secs=31&score_diff=-4&home=%22ARI%22&ydstogo=7&runoff=0,ARI,ARI,BUF,"(4:31) 4-A.Lee punts 42 yards to BUF 33, Center-46-A.Brewer, fair catch by 18-A.Roberts.",PUNT,2.300512358110069,0,1,75,7,1,4,31
2020_10_BUF_ARI,1272,2020,10,0.3667304813861847,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22ARI%22&home_ko=%221%22&mins=8&update=0&defteam_to=%223%22&qtr=%222%22&season=%222020%22&away=%22BUF%22&yardline=24&secs=50&score_diff=-7&home=%22ARI%22&ydstogo=8&runoff=0,ARI,ARI,BUF,"(8:50) 5-Z.Gonzalez 42 yard field goal is GOOD, Center-46-A.Brewer, Holder-4-A.Lee.",FIELD_GOAL,-2.1919574559010115,0,0,24,8,2,8,50
2020_10_BUF_ARI,1693,2020,10,0.2994191646575928,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22ARI%22&home_ko=%221%22&mins=2&update=0&defteam_to=%223%22&qtr=%222%22&season=%222020%22&away=%22BUF%22&yardline=48&secs=43&score_diff=-7&home=%22ARI%22&ydstogo=5&runoff=0,ARI,ARI,BUF,(2:43) (Shotgun) 1-K.Murray pass short middle to 85-D.Arnold to BUF 41 for 7 yards (33-S.Neal).,PASS,3.194882935104925,1,1,48,5,2,2,43
2020_10_BUF_ARI,1971,2020,10,0.39268064498901367,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22ARI%22&home_ko=%221%22&mins=1&update=0&defteam_to=%221%22&qtr=%222%22&season=%222020%22&away=%22BUF%22&yardline=3&secs=28&score_diff=-7&home=%22ARI%22&ydstogo=3&runoff=0,ARI,ARI,BUF,"(1:28) 5-Z.Gonzalez 21 yard field goal is GOOD, Center-46-A.Brewer, Holder-4-A.Lee.",FIELD_GOAL,1.8788915061848286,0,1,3,3,2,1,28
2020_10_BUF_ARI,3199,2020,10,0.3447743356227875,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22ARI%22&home_ko=%221%22&mins=3&update=0&defteam_to=%223%22&qtr=%223%22&season=%222020%22&away=%22BUF%22&yardline=27&secs=10&score_diff=-7&home=%22ARI%22&ydstogo=7&runoff=0,ARI,ARI,BUF,"(3:10) 5-Z.Gonzalez 45 yard field goal is GOOD, Center-46-A.Brewer, Holder-4-A.Lee.",FIELD_GOAL,0.1025823117522009,0,1,27,7,3,3,10
2020_10_BUF_ARI,4183,2020,10,0.6294217109680176,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22ARI%22&home_ko=%221%22&mins=4&update=0&defteam_to=%223%22&qtr=%224%22&season=%222020%22&away=%22BUF%22&yardline=95&secs=47&score_diff=3&home=%22ARI%22&ydstogo=7&runoff=0,ARI,ARI,BUF,"(4:47) 4-A.Lee punts 47 yards to BUF 48, Center-46-A.Brewer. 18-A.Roberts to ARI 42 for 10 yards (37-D.Foster). PENALTY on BUF-33-S.Neal, Offensive Holding, 10 yards, enforced at ARI 42.",PUNT,-2.0348784902817556,0,0,95,7,4,4,47
2020_10_BUF_ARI,4318,2020,10,0.6901601552963257,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22ARI%22&home_ko=%221%22&mins=3&update=0&defteam_to=%223%22&qtr=%224%22&season=%222020%22&away=%22BUF%22&yardline=65&secs=43&score_diff=3&home=%22ARI%22&ydstogo=16&runoff=0,ARI,ARI,BUF,"(3:43) 4-A.Lee punts 43 yards to BUF 22, Center-46-A.Brewer. 18-A.Roberts to BUF 22 for no gain (28-C.Washington).",PUNT,-13.417799279344791,0,0,65,16,4,3,43
2020_11_ARI_SEA,469,2020,11,0.24223847687244415,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22ARI%22&home_ko=%221%22&mins=8&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22ARI%22&yardline=72&secs=12&score_diff=-7&home=%22SEA%22&ydstogo=7&runoff=0,ARI,SEA,ARI,"(8:12) 4-A.Lee punts 49 yards to SEA 23, Center-46-A.Brewer, fair catch by 83-D.Moore.",PUNT,0.3729261615052444,0,1,72,7,1,8,12
2020_11_ARI_SEA,666,2020,11,0.25405940413475037,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22ARI%22&home_ko=%221%22&mins=3&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22ARI%22&yardline=65&secs=59&score_diff=-7&home=%22SEA%22&ydstogo=11&runoff=0,ARI,SEA,ARI,"(3:59) 4-A.Lee punts 54 yards to SEA 11, Center-46-A.Brewer. 83-D.Moore to SEA 22 for 11 yards (47-E.Turner; 37-D.Foster).",PUNT,-0.23306428295516568,0,0,65,11,1,3,59
2020_11_ARI_SEA,1695,2020,11,0.26899850368499756,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22ARI%22&home_ko=%221%22&mins=3&update=0&defteam_to=%222%22&qtr=%222%22&season=%222020%22&away=%22ARI%22&yardline=48&secs=51&score_diff=-6&home=%22SEA%22&ydstogo=8&runoff=0,ARI,SEA,ARI,"(3:51) 4-A.Lee punts 37 yards to SEA 11, Center-46-A.Brewer, fair catch by 83-D.Moore.",PUNT,0.4511445441305817,0,1,48,8,2,3,51
2020_11_ARI_SEA,1909,2020,11,0.2744489014148712,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22ARI%22&home_ko=%221%22&mins=1&update=0&defteam_to=%221%22&qtr=%222%22&season=%222020%22&away=%22ARI%22&yardline=55&secs=24&score_diff=-6&home=%22SEA%22&ydstogo=3&runoff=0,ARI,SEA,ARI,"(1:24) 4-A.Lee punts 42 yards to SEA 13, Center-46-A.Brewer, fair catch by 83-D.Moore.",PUNT,2.011958749498895,0,1,55,3,2,1,24
2020_11_ARI_SEA,4324,2020,11,0.11881764233112335,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%221%22&posteam=%22ARI%22&home_ko=%221%22&mins=0&update=0&defteam_to=%222%22&qtr=%224%22&season=%222020%22&away=%22ARI%22&yardline=27&secs=38&score_diff=-7&home=%22SEA%22&ydstogo=10&runoff=0,ARI,SEA,ARI,(:38) (Shotgun) 1-K.Murray sacked at SEA 33 for -6 yards (43-C.Dunlap).,SACK,8.866579139913771,1,1,27,10,4,0,38
2020_12_ARI_NE,842,2020,12,0.7794191837310791,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%221%22&posteam=%22ARI%22&home_ko=%221%22&mins=1&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22ARI%22&yardline=29&secs=53&score_diff=7&home=%22NE%22&ydstogo=12&runoff=0,ARI,NE,ARI,"(1:53) 5-Z.Gonzalez 47 yard field goal is GOOD, Center-46-A.Brewer, Holder-4-A.Lee.",FIELD_GOAL,-1.3459381103012902,0,0,29,12,1,1,53
2020_12_ARI_NE,1312,2020,12,0.6543136835098267,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%221%22&posteam=%22ARI%22&home_ko=%221%22&mins=10&update=0&defteam_to=%223%22&qtr=%222%22&season=%222020%22&away=%22ARI%22&yardline=60&secs=17&score_diff=3&home=%22NE%22&ydstogo=11&runoff=0,ARI,NE,ARI,"(10:17) 4-A.Lee punts 46 yards to NE 14, Center-46-A.Brewer, fair catch by 80-G.Olszewski.",PUNT,-3.9741653334414053,0,0,60,11,2,10,17
2020_12_ARI_NE,1927,2020,12,0.7708658576011658,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%220%22&posteam=%22ARI%22&home_ko=%221%22&mins=0&update=0&defteam_to=%221%22&qtr=%222%22&season=%222020%22&away=%22ARI%22&yardline=1&secs=3&score_diff=3&home=%22NE%22&ydstogo=1&runoff=0,ARI,NE,ARI,"(:03) (Shotgun) 79-J.Jones reported in as eligible.  41-K.Drake up the middle to NE 1 for no gain (52-A.Spence, 51-J.Bentley). The Replay Official reviewed the short of the goal line ruling, and the play was Upheld. The ruling on the field stands.",RUSH,0.10231897133598977,1,1,1,1,2,0,3
2020_12_ARI_NE,2142,2020,12,0.6713055968284607,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22ARI%22&home_ko=%221%22&mins=12&update=0&defteam_to=%223%22&qtr=%223%22&season=%222020%22&away=%22ARI%22&yardline=52&secs=0&score_diff=3&home=%22NE%22&ydstogo=2&runoff=0,ARI,NE,ARI,"(12:00) 4-A.Lee punts 34 yards to NE 18, Center-46-A.Brewer. 80-G.Olszewski for 82 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on NE-58-A.Jennings, Illegal Blindside Block, 15 yards, enforced at ARI 24.",PUNT,1.0211037163121688,0,1,52,2,3,12,0
2020_12_ARI_NE,2706,2020,12,0.20846252143383026,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22ARI%22&home_ko=%221%22&mins=2&update=0&defteam_to=%223%22&qtr=%223%22&season=%222020%22&away=%22ARI%22&yardline=81&secs=10&score_diff=-7&home=%22NE%22&ydstogo=16&runoff=0,ARI,NE,ARI,"(2:10) 4-A.Lee punts 46 yards to NE 35, Center-46-A.Brewer. 80-G.Olszewski to NE 44 for 9 yards (37-D.Foster; 48-I.Simmons).",PUNT,-3.6057632672157567,0,0,81,16,3,2,10
2020_12_ARI_NE,3188,2020,12,0.29869380593299866,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%221%22&posteam=%22ARI%22&home_ko=%221%22&mins=9&update=0&defteam_to=%222%22&qtr=%224%22&season=%222020%22&away=%22ARI%22&yardline=12&secs=50&score_diff=-7&home=%22NE%22&ydstogo=4&runoff=0,ARI,NE,ARI,"(9:50) (Shotgun) 1-K.Murray pass incomplete short right to 85-D.Arnold. PENALTY on NE-30-J.McCourty, Defensive Holding, 5 yards, enforced at NE 12 - No Play.",PENALTY,-0.4243427504941657,1,0,12,4,4,9,50
2020_12_ARI_NE,3781,2020,12,0.7524856925010681,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%221%22&posteam=%22ARI%22&home_ko=%221%22&mins=1&update=0&defteam_to=%220%22&qtr=%224%22&season=%222020%22&away=%22ARI%22&yardline=27&secs=52&score_diff=0&home=%22NE%22&ydstogo=1&runoff=0,ARI,NE,ARI,"(1:52) 5-Z.Gonzalez 45 yard field goal is No Good, Wide Right, Center-46-A.Brewer, Holder-4-A.Lee.",FIELD_GOAL,2.3578524538910557,0,1,27,1,4,1,52
2020_13_LA_ARI,510,2020,13,0.5778152942657471,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22ARI%22&home_ko=%221%22&mins=8&update=0&defteam_to=%222%22&qtr=%221%22&season=%222020%22&away=%22LA%22&yardline=66&secs=6&score_diff=7&home=%22ARI%22&ydstogo=14&runoff=0,ARI,ARI,LA,"(8:06) 4-A.Lee punts 51 yards to LA 15, Center-46-A.Brewer. 14-N.Webster to LA 20 for 5 yards (28-C.Washington, 16-T.Sherfield). PENALTY on LA-57-N.Patrick, Illegal Block Above the Waist, 10 yards, enforced at LA 20.",PUNT,-4.361644287119148,0,0,66,14,1,8,6
2020_13_LA_ARI,908,2020,13,0.5842106342315674,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22ARI%22&home_ko=%221%22&mins=2&update=0&defteam_to=%222%22&qtr=%221%22&season=%222020%22&away=%22LA%22&yardline=64&secs=54&score_diff=7&home=%22ARI%22&ydstogo=4&runoff=0,ARI,ARI,LA,"(2:54) 4-A.Lee punts 49 yards to LA 15, Center-46-A.Brewer, fair catch by 14-N.Webster.",PUNT,5.713097940258649e-4,0,1,64,4,1,2,54
2020_13_LA_ARI,1438,2020,13,0.32120761275291443,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22ARI%22&home_ko=%221%22&mins=9&update=0&defteam_to=%222%22&qtr=%222%22&season=%222020%22&away=%22LA%22&yardline=75&secs=43&score_diff=0&home=%22ARI%22&ydstogo=10&runoff=0,ARI,ARI,LA,"(9:43) 4-A.Lee punts 31 yards to LA 44, Center-46-A.Brewer, out of bounds.",PUNT,-4.041257028761159,0,0,75,10,2,9,43
2020_13_LA_ARI,1764,2020,13,0.29944396018981934,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22ARI%22&home_ko=%221%22&mins=4&update=0&defteam_to=%222%22&qtr=%222%22&season=%222020%22&away=%22LA%22&yardline=99&secs=32&score_diff=0&home=%22ARI%22&ydstogo=11&runoff=0,ARI,ARI,LA,"(4:32) 4-A.Lee punts 53 yards to LA 46, Center-46-A.Brewer. 14-N.Webster to ARI 45 for 9 yards (16-T.Sherfield, 47-E.Turner).",PUNT,-1.3030794392403813,0,0,99,11,2,4,32
2020_13_LA_ARI,2909,2020,13,0.12937532365322113,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22ARI%22&home_ko=%221%22&mins=6&update=0&defteam_to=%222%22&qtr=%223%22&season=%222020%22&away=%22LA%22&yardline=40&secs=58&score_diff=-10&home=%22ARI%22&ydstogo=12&runoff=0,ARI,ARI,LA,(6:58) (Shotgun) 1-K.Murray pass short left to 19-K.Johnson to LA 28 for 12 yards (22-T.Hill).,PASS,-0.39701947406158844,1,0,40,12,3,6,58
2020_13_LA_ARI,3532,2020,13,0.0918857604265213,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22ARI%22&home_ko=%221%22&mins=14&update=0&defteam_to=%221%22&qtr=%224%22&season=%222020%22&away=%22LA%22&yardline=65&secs=0&score_diff=-10&home=%22ARI%22&ydstogo=10&runoff=0,ARI,ARI,LA,"(14:00) 4-A.Lee punts 54 yards to LA 11, Center-46-A.Brewer. 14-N.Webster to LA 18 for 7 yards (28-C.Washington). FUMBLES (28-C.Washington), RECOVERED by ARI-16-T.Sherfield at LA 15. Penalty on LA-82-J.Mundt, Illegal Block Above the Waist, declined.",PUNT,-0.749249005928057,0,0,65,10,4,14,0
2020_13_LA_ARI,4525,2020,13,0.004928732290863991,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%221%22&posteam=%22ARI%22&home_ko=%221%22&mins=2&update=0&defteam_to=%220%22&qtr=%224%22&season=%222020%22&away=%22LA%22&yardline=2&secs=11&score_diff=-17&home=%22ARI%22&ydstogo=2&runoff=0,ARI,ARI,LA,"(2:11) 1-K.Murray pass short middle to 85-D.Arnold for 2 yards, TOUCHDOWN [91-G.Gaines].",PASS,0.10418246370438677,1,1,2,2,4,2,11
2020_14_ARI_NYG,246,2020,14,0.7279831171035767,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22ARI%22&home_ko=%221%22&mins=10&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22ARI%22&yardline=1&secs=49&score_diff=0&home=%22NYG%22&ydstogo=1&runoff=0,ARI,NYG,ARI,(10:49) 1-K.Murray pass incomplete short right to 19-K.Johnson (24-J.Bradberry).,PASS,1.4687509245868569,1,1,1,1,1,10,49
2020_14_ARI_NYG,482,2020,14,0.6813828349113464,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22ARI%22&home_ko=%221%22&mins=6&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22ARI%22&yardline=16&secs=34&score_diff=0&home=%22NYG%22&ydstogo=8&runoff=0,ARI,NYG,ARI,"(6:34) 2-M.Nugent 34 yard field goal is GOOD, Center-46-A.Brewer, Holder-4-A.Lee.",FIELD_GOAL,-4.252438941657104,0,0,16,8,1,6,34
2020_14_ARI_NYG,810,2020,14,0.7011937499046326,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22ARI%22&home_ko=%221%22&mins=0&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22ARI%22&yardline=59&secs=21&score_diff=3&home=%22NYG%22&ydstogo=7&runoff=0,ARI,NYG,ARI,"(:21) 4-A.Lee punts 49 yards to NYG 10, Center-46-A.Brewer, fair catch by 21-J.Peppers.",PUNT,-2.0543114587111404,0,0,59,7,1,0,21
2020_14_ARI_NYG,1013,2020,14,0.71980220079422,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22ARI%22&home_ko=%221%22&mins=12&update=0&defteam_to=%223%22&qtr=%222%22&season=%222020%22&away=%22ARI%22&yardline=44&secs=35&score_diff=3&home=%22NYG%22&ydstogo=1&runoff=0,ARI,NYG,ARI,(12:35) (Shotgun) 41-K.Drake up the middle to NYG 41 for 3 yards (49-C.Coughlin).,RUSH,1.4720442584892197,1,1,44,1,2,12,35
2020_14_ARI_NYG,1207,2020,14,0.7667140960693359,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22ARI%22&home_ko=%221%22&mins=8&update=0&defteam_to=%223%22&qtr=%222%22&season=%222020%22&away=%22ARI%22&yardline=19&secs=28&score_diff=3&home=%22NYG%22&ydstogo=15&runoff=0,ARI,NYG,ARI,"(8:28) 2-M.Nugent 37 yard field goal is GOOD, Center-46-A.Brewer, Holder-4-A.Lee.",FIELD_GOAL,-3.9290066954025917,0,0,19,15,2,8,28
2020_14_ARI_NYG,1866,2020,14,0.9547330141067505,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%221%22&posteam=%22ARI%22&home_ko=%221%22&mins=1&update=0&defteam_to=%222%22&qtr=%222%22&season=%222020%22&away=%22ARI%22&yardline=36&secs=52&score_diff=13&home=%22NYG%22&ydstogo=5&runoff=0,ARI,NYG,ARI,"(1:52) 4-A.Lee punts 36 yards to end zone, Center-46-A.Brewer, Touchback.",PUNT,0.5850220767557914,0,1,36,5,2,1,52
2020_14_ARI_NYG,2877,2020,14,0.9640531539916992,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22ARI%22&home_ko=%221%22&mins=1&update=0&defteam_to=%223%22&qtr=%223%22&season=%222020%22&away=%22ARI%22&yardline=42&secs=51&score_diff=13&home=%22NYG%22&ydstogo=8&runoff=0,ARI,NYG,ARI,"(1:51) 4-A.Lee punts 35 yards to NYG 7, Center-46-A.Brewer, fair catch by 21-J.Peppers.",PUNT,0.26913780299516077,0,1,42,8,3,1,51
2020_14_ARI_NYG,3189,2020,14,0.9782053828239441,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22ARI%22&home_ko=%221%22&mins=12&update=0&defteam_to=%223%22&qtr=%224%22&season=%222020%22&away=%22ARI%22&yardline=16&secs=42&score_diff=13&home=%22NYG%22&ydstogo=3&runoff=0,ARI,NYG,ARI,"(12:42) 2-M.Nugent 34 yard field goal is GOOD, Center-46-A.Brewer, Holder-4-A.Lee.",FIELD_GOAL,-0.7080956793360116,0,0,16,3,4,12,42
2020_14_ARI_NYG,3441,2020,14,0.9864515066146851,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22ARI%22&home_ko=%221%22&mins=8&update=0&defteam_to=%223%22&qtr=%224%22&season=%222020%22&away=%22ARI%22&yardline=46&secs=7&score_diff=16&home=%22NYG%22&ydstogo=26&runoff=0,ARI,NYG,ARI,"(8:07) 4-A.Lee punts 39 yards to NYG 7, Center-46-A.Brewer, fair catch by 21-J.Peppers.",PUNT,-0.18646202876871598,0,0,46,26,4,8,7
2020_14_ARI_NYG,3908,2020,14,0.99826812744140625,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%221%22&posteam=%22ARI%22&home_ko=%221%22&mins=2&update=0&defteam_to=%220%22&qtr=%224%22&season=%222020%22&away=%22ARI%22&yardline=12&secs=44&score_diff=16&home=%22NYG%22&ydstogo=8&runoff=0,ARI,NYG,ARI,"(2:44) 2-M.Nugent 30 yard field goal is GOOD, Center-46-A.Brewer, Holder-4-A.Lee.",FIELD_GOAL,-0.04124622455033489,0,0,12,8,4,2,44
2020_01_SEA_ATL,283,2020,1,0.5511351823806763,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22ATL%22&home_ko=%221%22&mins=11&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22SEA%22&yardline=31&secs=17&score_diff=0&home=%22ATL%22&ydstogo=4&runoff=0,ATL,ATL,SEA,"(11:17) 7-Y.Koo 49 yard field goal is GOOD, Center-47-J.Harris, Holder-4-S.Hofrichter.",FIELD_GOAL,1.1961384513244013,0,1,31,4,1,11,17
2020_01_SEA_ATL,805,2020,1,0.41497695446014404,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22ATL%22&home_ko=%221%22&mins=2&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22SEA%22&yardline=40&secs=14&score_diff=-4&home=%22ATL%22&ydstogo=3&runoff=0,ATL,ATL,SEA,(2:14) (Shotgun) 2-M.Ryan pass incomplete short right to 21-T.Gurley (95-B.Mayowa).,PASS,5.5164303903931895,1,1,40,3,1,2,14
2020_01_SEA_ATL,1510,2020,1,0.35313522815704346,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22ATL%22&home_ko=%221%22&mins=7&update=0&defteam_to=%222%22&qtr=%222%22&season=%222020%22&away=%22SEA%22&yardline=63&secs=3&score_diff=-5&home=%22ATL%22&ydstogo=13&runoff=0,ATL,ATL,SEA,"(7:03) 4-S.Hofrichter punts 55 yards to SEA 8, Center-47-J.Harris. 83-D.Moore to SEA 23 for 15 yards (17-O.Zaccheaus).",PUNT,-0.04592288000591793,0,0,63,13,2,7,3
2020_01_SEA_ATL,1810,2020,1,0.33689382672309875,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22ATL%22&home_ko=%221%22&mins=2&update=0&defteam_to=%222%22&qtr=%222%22&season=%222020%22&away=%22SEA%22&yardline=85&secs=35&score_diff=-5&home=%22ATL%22&ydstogo=6&runoff=0,ATL,ATL,SEA,"(2:35) 4-S.Hofrichter punts 45 yards to SEA 40, Center-47-J.Harris, fair catch by 83-D.Moore.",PUNT,2.1891315633230626,0,1,85,6,2,2,35
